document,negative,positive,sentiment
text29332,1,1,0
text29334,1,1,0
text29340,1,1,0
text29353,1,1,0
text29359,1,1,0
text29384,1,1,0
text29402,1,1,0
text29426,1,1,0
text29429,1,1,0
text29434,1,1,0
text29457,2,2,0
text29480,1,1,0
text29507,1,1,0
text29509,1,1,0
text29540,1,1,0
text2955,1,1,0
text29553,2,2,0
text29562,1,1,0
text29564,1,1,0
text29570,1,1,0
text29572,1,1,0
text29587,1,1,0
text29590,1,1,0
text29595,1,1,0
text29598,1,1,0
text29602,1,1,0
text29605,1,1,0
text29615,1,1,0
text2963,2,2,0
text29640,1,1,0
text29644,1,1,0
text29646,1,1,0
text2965,1,1,0
text29674,1,1,0
text29675,1,1,0
text29676,1,1,0
text29684,1,1,0
text29690,1,1,0
text29696,1,1,0
text29698,1,1,0
text29706,1,1,0
text29712,1,1,0
text29723,1,1,0
text29732,1,1,0
text29743,2,2,0
text29749,1,1,0
text29759,1,1,0
text2976,2,2,0
text29775,2,2,0
text29786,1,1,0
text29794,2,2,0
text2980,1,1,0
text29819,2,2,0
text29827,1,1,0
text29829,1,1,0
text29835,1,1,0
text29853,1,1,0
text29857,1,1,0
text29870,1,1,0
text29886,1,1,0
text29892,1,1,0
text29897,2,2,0
text2992,1,1,0
text29920,1,1,0
text2998,1,1,0
text3,1,1,0
text300,1,1,0
text30001,1,1,0
text30002,2,2,0
text30003,1,1,0
text30007,1,1,0
text30012,1,1,0
text30014,1,1,0
text30016,1,1,0
text30019,2,2,0
text30020,1,1,0
text30031,1,1,0
text30038,1,1,0
text30044,1,1,0
text30046,1,1,0
text30049,1,1,0
text30051,1,1,0
text30053,1,1,0
text30056,1,1,0
text30058,1,1,0
text3008,1,1,0
text30087,1,1,0
text30112,1,1,0
text30128,1,1,0
text30134,1,1,0
text30143,1,1,0
text30145,1,1,0
text30169,1,1,0
text30178,1,1,0
text30185,1,1,0
text302,2,2,0
text30221,1,1,0
text30229,2,2,0
text30238,1,1,0
text30241,1,1,0
text30246,1,1,0
text3025,1,1,0
text30251,1,1,0
text30252,1,1,0
text30270,2,2,0
text30277,2,2,0
text30289,1,1,0
text30298,1,1,0
text30311,1,1,0
text3035,2,2,0
text30350,1,1,0
text30357,1,1,0
text30366,1,1,0
text30386,1,1,0
text30412,1,1,0
text30413,1,1,0
text3042,1,1,0
text30424,1,1,0
text30428,1,1,0
text30429,1,1,0
text30440,1,1,0
text30458,1,1,0
text3046,1,1,0
text30472,1,1,0
text30476,1,1,0
text3048,1,1,0
text30481,1,1,0
text30497,1,1,0
text3050,1,1,0
text30502,1,1,0
text30509,1,1,0
text30510,1,1,0
text30526,1,1,0
text30536,1,1,0
text30538,1,1,0
text30551,1,1,0
text30554,1,1,0
text30559,1,1,0
text30563,1,1,0
text30564,1,1,0
text30567,1,1,0
text30574,1,1,0
text30576,1,1,0
text30585,1,1,0
text30594,1,1,0
text30613,1,1,0
text30614,1,1,0
text3062,1,1,0
text30643,2,2,0
text30644,1,1,0
text30649,1,1,0
text3065,1,1,0
text30656,1,1,0
text30667,1,1,0
text30671,1,1,0
text30687,1,1,0
text30688,1,1,0
text30696,1,1,0
text30733,1,1,0
text30749,1,1,0
text3076,1,1,0
text30762,1,1,0
text30764,1,1,0
text30778,1,1,0
text30809,2,2,0
text30826,1,1,0
text30833,1,1,0
text30855,2,2,0
text30861,1,1,0
text30880,1,1,0
text30899,1,1,0
text30903,1,1,0
text30910,1,1,0
text30929,1,1,0
text30932,1,1,0
text30950,1,1,0
text30959,1,1,0
text30984,1,1,0
text30992,1,1,0
text30996,1,1,0
text31001,1,1,0
text31003,1,1,0
text31016,1,1,0
text31020,1,1,0
text31027,1,1,0
text3103,2,2,0
text31040,1,1,0
text31043,1,1,0
text31056,2,2,0
text31057,1,1,0
text31065,2,2,0
text31079,1,1,0
text3108,1,1,0
text31089,2,2,0
text31091,1,1,0
text31099,1,1,0
text31102,1,1,0
text31137,1,1,0
text31148,1,1,0
text31149,1,1,0
text31167,1,1,0
text31172,1,1,0
text31177,1,1,0
text31179,1,1,0
text31180,1,1,0
text31205,1,1,0
text31208,1,1,0
text31222,2,2,0
text31223,1,1,0
text31228,1,1,0
text31245,1,1,0
text31254,2,2,0
text31263,2,2,0
text31265,1,1,0
text31273,1,1,0
text31280,1,1,0
text31282,1,1,0
text31283,1,1,0
text31287,2,2,0
text3129,1,1,0
text31313,1,1,0
text31323,1,1,0
text3133,1,1,0
text31353,2,2,0
text31393,1,1,0
text31427,1,1,0
text31438,1,1,0
text31439,1,1,0
text31440,1,1,0
text31454,1,1,0
text31455,1,1,0
text31461,1,1,0
text31469,1,1,0
text31480,1,1,0
text31486,1,1,0
text31510,1,1,0
text31515,1,1,0
text31519,1,1,0
text31529,1,1,0
text31544,1,1,0
text31553,1,1,0
text31554,1,1,0
text31562,1,1,0
text31569,1,1,0
text31583,1,1,0
text31599,1,1,0
text31600,1,1,0
text31640,2,2,0
text31643,1,1,0
text31667,1,1,0
text31675,1,1,0
text31680,1,1,0
text31696,2,2,0
text31721,1,1,0
text31732,1,1,0
text31740,2,2,0
text31745,1,1,0
text31746,1,1,0
text31766,1,1,0
text31769,1,1,0
text31776,1,1,0
text31777,1,1,0
text31804,1,1,0
text31812,1,1,0
text31826,1,1,0
text31827,2,2,0
text3183,1,1,0
text31834,1,1,0
text31842,1,1,0
text31845,1,1,0
text31849,1,1,0
text31850,1,1,0
text31854,1,1,0
text31856,1,1,0
text31858,1,1,0
text31880,1,1,0
text31908,1,1,0
text31913,1,1,0
text31931,1,1,0
text31937,1,1,0
text3194,2,2,0
text31949,1,1,0
text31972,1,1,0
text31986,1,1,0
text31990,1,1,0
text31997,1,1,0
text32005,1,1,0
text32006,1,1,0
text32021,1,1,0
text32035,2,2,0
text32040,1,1,0
text32043,1,1,0
text32052,1,1,0
text32060,1,1,0
text3207,1,1,0
text32100,2,2,0
text32102,1,1,0
text32154,1,1,0
text32155,1,1,0
text32156,1,1,0
text3216,1,1,0
text32170,1,1,0
text32207,1,1,0
text32214,1,1,0
text32215,1,1,0
text32216,1,1,0
text32225,1,1,0
text32237,1,1,0
text32238,1,1,0
text32240,1,1,0
text32258,1,1,0
text32269,1,1,0
text3229,1,1,0
text32298,3,3,0
text32300,1,1,0
text32307,1,1,0
text32308,1,1,0
text32309,1,1,0
text32317,1,1,0
text32345,1,1,0
text32348,1,1,0
text3236,1,1,0
text32378,1,1,0
text32383,1,1,0
text32408,1,1,0
text32436,1,1,0
text32446,1,1,0
text32474,1,1,0
text3249,1,1,0
text32497,2,2,0
text32520,1,1,0
text32526,2,2,0
text32533,1,1,0
text32536,1,1,0
text32537,2,2,0
text32539,1,1,0
text32541,1,1,0
text32549,2,2,0
text3255,1,1,0
text32556,1,1,0
text32557,1,1,0
text32562,1,1,0
text32584,1,1,0
text32592,1,1,0
text32593,1,1,0
text32598,1,1,0
text3260,1,1,0
text32638,1,1,0
text32641,1,1,0
text32644,1,1,0
text3265,2,2,0
text3266,1,1,0
text32660,1,1,0
text32662,1,1,0
text32663,1,1,0
text3267,1,1,0
text32679,1,1,0
text32691,1,1,0
text3270,1,1,0
text32710,1,1,0
text32720,1,1,0
text32723,2,2,0
text32733,1,1,0
text32760,1,1,0
text32778,1,1,0
text32781,2,2,0
text32786,1,1,0
text32787,1,1,0
text32791,1,1,0
text32797,1,1,0
text32801,1,1,0
text3281,1,1,0
text32817,1,1,0
text32841,1,1,0
text32844,1,1,0
text3286,1,1,0
text32863,1,1,0
text32878,1,1,0
text32880,1,1,0
text32905,1,1,0
text3291,1,1,0
text32911,1,1,0
text3292,2,2,0
text32923,1,1,0
text32929,1,1,0
text32934,1,1,0
text32938,2,2,0
text32953,1,1,0
text32976,1,1,0
text32986,1,1,0
text32995,1,1,0
text330,1,1,0
text33012,1,1,0
text33017,1,1,0
text3302,1,1,0
text33050,1,1,0
text33078,1,1,0
text33082,1,1,0
text33105,1,1,0
text33110,1,1,0
text33132,2,2,0
text33135,1,1,0
text33155,1,1,0
text3318,1,1,0
text33190,1,1,0
text33197,1,1,0
text33240,1,1,0
text33254,2,2,0
text33266,1,1,0
text33274,2,2,0
text33282,1,1,0
text3342,2,2,0
text336,1,1,0
text3365,1,1,0
text3406,1,1,0
text3407,1,1,0
text3424,1,1,0
text3442,1,1,0
text3445,1,1,0
text3452,1,1,0
text3455,1,1,0
text3457,1,1,0
text3459,1,1,0
text3518,1,1,0
text3526,1,1,0
text3536,1,1,0
text3540,1,1,0
text3554,1,1,0
text3557,1,1,0
text3562,1,1,0
text3592,1,1,0
text3595,1,1,0
text3597,1,1,0
text360,1,1,0
text3617,1,1,0
text3632,2,2,0
text3643,1,1,0
text3670,1,1,0
text3682,1,1,0
text3688,1,1,0
text3689,1,1,0
text3698,1,1,0
text3699,1,1,0
text3704,1,1,0
text3709,1,1,0
text373,3,3,0
text3737,1,1,0
text3754,2,2,0
text3757,1,1,0
text376,1,1,0
text3769,1,1,0
text3787,1,1,0
text3788,1,1,0
text3822,2,2,0
text3828,1,1,0
text3833,1,1,0
text386,1,1,0
text3880,1,1,0
text3886,2,2,0
text3887,1,1,0
text3896,1,1,0
text3918,1,1,0
text3922,1,1,0
text3944,1,1,0
text3947,1,1,0
text3951,1,1,0
text3959,1,1,0
text397,2,2,0
text3981,1,1,0
text399,1,1,0
text4038,3,3,0
text4043,1,1,0
text4067,1,1,0
text4070,1,1,0
text4099,1,1,0
text4102,1,1,0
text411,2,2,0
text413,1,1,0
text414,2,2,0
text4147,1,1,0
text4153,1,1,0
text4155,1,1,0
text4157,2,2,0
text4161,3,3,0
text42,1,1,0
text4200,1,1,0
text4202,1,1,0
text4213,1,1,0
text4258,1,1,0
text4272,1,1,0
text4294,1,1,0
text4296,1,1,0
text4329,1,1,0
text4338,1,1,0
text4347,1,1,0
text436,1,1,0
text4381,2,2,0
text4391,1,1,0
text44,1,1,0
text4409,1,1,0
text4412,1,1,0
text4413,1,1,0
text4419,1,1,0
text4439,1,1,0
text444,2,2,0
text4455,1,1,0
text4459,1,1,0
text4460,1,1,0
text4491,1,1,0
text4496,1,1,0
text4498,1,1,0
text4502,1,1,0
text4507,1,1,0
text4512,1,1,0
text452,1,1,0
text4573,1,1,0
text4585,2,2,0
text4590,1,1,0
text46,1,1,0
text462,1,1,0
text4640,1,1,0
text4653,2,2,0
text4660,1,1,0
text4670,2,2,0
text4674,2,2,0
text4689,1,1,0
text4692,1,1,0
text4704,3,3,0
text4715,2,2,0
text4717,2,2,0
text4725,1,1,0
text4726,1,1,0
text473,1,1,0
text4731,1,1,0
text4762,1,1,0
text4791,1,1,0
text4796,1,1,0
text4806,1,1,0
text4807,2,2,0
text4817,1,1,0
text4818,1,1,0
text4820,1,1,0
text4826,1,1,0
text4828,1,1,0
text4832,1,1,0
text4849,1,1,0
text485,1,1,0
text4854,2,2,0
text4855,1,1,0
text4859,3,3,0
text4891,1,1,0
text4893,1,1,0
text4895,1,1,0
text49,1,1,0
text4904,1,1,0
text4916,1,1,0
text4928,1,1,0
text4929,1,1,0
text4943,1,1,0
text4962,1,1,0
text497,1,1,0
text4971,1,1,0
text4973,1,1,0
text4977,1,1,0
text4997,1,1,0
text4998,1,1,0
text500,1,1,0
text5007,1,1,0
text5024,1,1,0
text5034,1,1,0
text504,1,1,0
text505,3,3,0
text5054,2,2,0
text5059,1,1,0
text5089,2,2,0
text5093,1,1,0
text5094,1,1,0
text5112,1,1,0
text5114,1,1,0
text5119,1,1,0
text5123,1,1,0
text5131,1,1,0
text5147,1,1,0
text5157,1,1,0
text5158,1,1,0
text5171,1,1,0
text5203,1,1,0
text5207,1,1,0
text5216,1,1,0
text5240,2,2,0
text5257,1,1,0
text5263,1,1,0
text5265,1,1,0
text5277,1,1,0
text5287,1,1,0
text5289,1,1,0
text529,1,1,0
text5311,2,2,0
text5326,1,1,0
text5329,1,1,0
text5331,1,1,0
text5344,2,2,0
text5346,2,2,0
text5348,2,2,0
text535,2,2,0
text5355,1,1,0
text5356,1,1,0
text5357,2,2,0
text5371,1,1,0
text5374,1,1,0
text5376,1,1,0
text5380,1,1,0
text5385,1,1,0
text5386,1,1,0
text540,2,2,0
text5428,1,1,0
text5454,1,1,0
text5469,2,2,0
text5491,1,1,0
text5545,1,1,0
text5546,2,2,0
text5551,2,2,0
text5555,1,1,0
text557,1,1,0
text5592,1,1,0
text5601,1,1,0
text5609,1,1,0
text5613,1,1,0
text566,1,1,0
text5665,1,1,0
text5681,2,2,0
text5687,1,1,0
text5691,1,1,0
text5734,1,1,0
text5752,1,1,0
text5793,1,1,0
text5799,1,1,0
text58,2,2,0
text5800,1,1,0
text5836,1,1,0
text5847,1,1,0
text5861,1,1,0
text5947,1,1,0
text5950,1,1,0
text5953,1,1,0
text5955,1,1,0
text5966,2,2,0
text5970,1,1,0
text5971,1,1,0
text5981,1,1,0
text6047,1,1,0
text605,1,1,0
text6051,1,1,0
text6052,1,1,0
text6060,1,1,0
text6069,1,1,0
text6079,1,1,0
text6082,1,1,0
text6102,1,1,0
text6104,1,1,0
text6126,1,1,0
text6129,1,1,0
text6149,1,1,0
text6162,2,2,0
text6182,2,2,0
text6194,1,1,0
text6204,1,1,0
text6217,1,1,0
text6239,1,1,0
text6241,2,2,0
text6282,1,1,0
text6284,1,1,0
text6285,1,1,0
text6293,1,1,0
text6301,1,1,0
text6309,1,1,0
text6348,1,1,0
text6381,1,1,0
text6390,2,2,0
text6406,1,1,0
text6412,1,1,0
text6425,1,1,0
text643,1,1,0
text6437,1,1,0
text6441,1,1,0
text6444,1,1,0
text6446,2,2,0
text6451,1,1,0
text6470,1,1,0
text6477,1,1,0
text6500,1,1,0
text6504,1,1,0
text6506,1,1,0
text6526,1,1,0
text6528,1,1,0
text6537,1,1,0
text6546,1,1,0
text6570,2,2,0
text6583,1,1,0
text6589,1,1,0
text66,2,2,0
text6606,2,2,0
text6607,1,1,0
text661,3,3,0
text6611,1,1,0
text6620,1,1,0
text6626,1,1,0
text6627,1,1,0
text6641,1,1,0
text6666,1,1,0
text6672,1,1,0
text668,1,1,0
text6680,1,1,0
text6685,1,1,0
text669,2,2,0
text6692,2,2,0
text6737,1,1,0
text6753,1,1,0
text6759,2,2,0
text6764,1,1,0
text6768,1,1,0
text6771,1,1,0
text6777,1,1,0
text68,3,3,0
text6800,1,1,0
text6805,1,1,0
text682,2,2,0
text6837,1,1,0
text6846,1,1,0
text6849,2,2,0
text6852,1,1,0
text6855,1,1,0
text6875,1,1,0
text6876,1,1,0
text6892,1,1,0
text6908,1,1,0
text6917,1,1,0
text693,2,2,0
text6931,1,1,0
text6949,1,1,0
text697,2,2,0
text6991,1,1,0
text7014,1,1,0
text7016,1,1,0
text7028,2,2,0
text7041,1,1,0
text7042,1,1,0
text7044,2,2,0
text7045,1,1,0
text7069,1,1,0
text712,2,2,0
text7132,1,1,0
text7137,1,1,0
text7147,1,1,0
text7158,1,1,0
text7165,1,1,0
text7169,2,2,0
text7171,1,1,0
text7176,1,1,0
text7184,3,3,0
text7186,1,1,0
text7189,3,3,0
text7209,1,1,0
text7216,1,1,0
text7222,1,1,0
text7224,2,2,0
text7230,1,1,0
text7249,1,1,0
text7283,1,1,0
text7350,1,1,0
text7359,1,1,0
text7377,1,1,0
text7378,2,2,0
text7382,1,1,0
text7387,1,1,0
text7390,1,1,0
text7395,3,3,0
text7408,1,1,0
text7409,1,1,0
text741,1,1,0
text7417,1,1,0
text7424,1,1,0
text7425,1,1,0
text7428,1,1,0
text7433,1,1,0
text7451,1,1,0
text7458,2,2,0
text7460,1,1,0
text7463,2,2,0
text7474,3,3,0
text7480,1,1,0
text7486,1,1,0
text7503,1,1,0
text7520,1,1,0
text753,3,3,0
text7538,1,1,0
text7539,1,1,0
text7543,1,1,0
text7560,1,1,0
text7565,1,1,0
text7569,2,2,0
text7570,1,1,0
text7600,1,1,0
text7604,1,1,0
text7613,1,1,0
text7631,1,1,0
text7645,1,1,0
text7655,1,1,0
text7656,1,1,0
text7659,2,2,0
text7677,1,1,0
text7693,2,2,0
text7707,1,1,0
text7709,1,1,0
text7728,1,1,0
text7739,1,1,0
text7741,2,2,0
text7754,1,1,0
text7757,1,1,0
text7773,1,1,0
text7777,1,1,0
text7786,1,1,0
text7799,1,1,0
text7800,1,1,0
text7802,2,2,0
text7820,2,2,0
text7824,1,1,0
text784,1,1,0
text7851,1,1,0
text7852,1,1,0
text7854,1,1,0
text7856,1,1,0
text7859,1,1,0
text7863,1,1,0
text787,1,1,0
text7873,1,1,0
text7875,1,1,0
text7889,1,1,0
text7907,1,1,0
text7914,1,1,0
text7915,2,2,0
text7921,1,1,0
text7959,1,1,0
text7962,1,1,0
text7965,1,1,0
text7966,2,2,0
text7974,1,1,0
text799,1,1,0
text8005,1,1,0
text8015,1,1,0
text8019,1,1,0
text8035,2,2,0
text8065,1,1,0
text8068,1,1,0
text8071,1,1,0
text8075,1,1,0
text8092,1,1,0
text81,3,3,0
text810,1,1,0
text8101,1,1,0
text8105,1,1,0
text811,2,2,0
text8129,1,1,0
text8135,1,1,0
text814,1,1,0
text8152,1,1,0
text8153,2,2,0
text8167,1,1,0
text8171,1,1,0
text8178,1,1,0
text8184,1,1,0
text8185,1,1,0
text8191,1,1,0
text8192,1,1,0
text8195,1,1,0
text8233,2,2,0
text8240,1,1,0
text8279,1,1,0
text8358,1,1,0
text8380,2,2,0
text8390,1,1,0
text8398,2,2,0
text8416,1,1,0
text843,2,2,0
text8440,1,1,0
text8443,1,1,0
text8462,1,1,0
text8468,1,1,0
text8474,2,2,0
text8477,1,1,0
text8481,2,2,0
text8516,2,2,0
text8518,2,2,0
text8545,1,1,0
text8569,1,1,0
text8578,1,1,0
text8645,1,1,0
text8691,1,1,0
text8700,1,1,0
text8704,1,1,0
text8707,1,1,0
text8732,1,1,0
text8743,1,1,0
text8746,1,1,0
text8749,1,1,0
text8807,2,2,0
text8814,1,1,0
text8817,1,1,0
text8832,1,1,0
text8835,1,1,0
text8838,1,1,0
text8839,1,1,0
text8845,1,1,0
text8846,1,1,0
text8853,1,1,0
text8891,1,1,0
text8903,2,2,0
text8905,1,1,0
text8912,1,1,0
text8931,1,1,0
text8946,1,1,0
text8947,1,1,0
text8960,1,1,0
text8972,1,1,0
text8975,1,1,0
text90,1,1,0
text9016,1,1,0
text9023,1,1,0
text9040,1,1,0
text907,2,2,0
text908,1,1,0
text9090,3,3,0
text91,1,1,0
text9105,1,1,0
text9122,1,1,0
text9127,1,1,0
text9139,1,1,0
text9140,1,1,0
text9141,1,1,0
text9177,1,1,0
text918,2,2,0
text9204,2,2,0
text9213,1,1,0
text9225,1,1,0
text9230,1,1,0
text9236,1,1,0
text9257,1,1,0
text9261,1,1,0
text93,3,3,0
text9304,1,1,0
text9306,1,1,0
text9333,1,1,0
text939,2,2,0
text9395,1,1,0
text9398,1,1,0
text94,2,2,0
text9408,2,2,0
text9454,1,1,0
text9487,1,1,0
text95,1,1,0
text9511,1,1,0
text9516,1,1,0
text9521,1,1,0
text9537,1,1,0
text9540,1,1,0
text9563,1,1,0
text9585,1,1,0
text96,2,2,0
text9602,1,1,0
text9606,1,1,0
text9617,1,1,0
text9633,1,1,0
text964,1,1,0
text9662,1,1,0
text9670,1,1,0
text9671,1,1,0
text9675,1,1,0
text9677,1,1,0
text9680,1,1,0
text9681,1,1,0
text9683,1,1,0
text9687,1,1,0
text9688,1,1,0
text9701,1,1,0
text971,1,1,0
text9714,1,1,0
text9716,2,2,0
text9742,1,1,0
text9749,1,1,0
text9768,2,2,0
text9782,1,1,0
text9792,1,1,0
text9799,1,1,0
text983,2,2,0
text9852,2,2,0
text9853,1,1,0
text9865,2,2,0
text9873,1,1,0
text9892,2,2,0
text9893,1,1,0
text990,1,1,0
text9900,1,1,0
text9909,1,1,0
text9913,1,1,0
text9915,1,1,0
text9923,1,1,0
text9927,1,1,0
text9966,1,1,0
text9974,1,1,0
text9992,1,1,0
text10004,0,1,1
text10008,1,2,1
text10011,0,1,1
text10012,0,1,1
text10014,0,1,1
text10023,0,1,1
text10025,1,2,1
text10026,0,1,1
text10030,0,1,1
text10031,0,1,1
text10039,0,1,1
text10042,0,1,1
text10043,0,1,1
text10046,0,1,1
text10047,0,1,1
text10054,0,1,1
text10056,0,1,1
text1006,2,3,1
text10060,0,1,1
text10061,0,1,1
text10064,0,1,1
text10068,0,1,1
text1007,0,1,1
text10073,0,1,1
text10074,0,1,1
text10078,0,1,1
text10079,0,1,1
text1008,0,1,1
text10084,0,1,1
text10085,0,1,1
text10086,0,1,1
text10087,0,1,1
text10091,0,1,1
text10092,0,1,1
text10093,0,1,1
text10099,0,1,1
text1010,0,1,1
text10103,0,1,1
text10106,0,1,1
text10107,0,1,1
text10108,0,1,1
text10109,0,1,1
text10110,2,3,1
text10112,0,1,1
text10114,0,1,1
text10117,0,1,1
text1012,0,1,1
text10128,1,2,1
text10129,0,1,1
text1013,0,1,1
text10130,0,1,1
text10131,0,1,1
text10132,0,1,1
text10135,0,1,1
text10138,0,1,1
text10140,0,1,1
text10149,0,1,1
text1015,0,1,1
text10151,0,1,1
text10152,0,1,1
text10154,0,1,1
text10157,0,1,1
text10163,0,1,1
text10166,0,1,1
text10169,0,1,1
text10171,1,2,1
text10195,0,1,1
text10196,0,1,1
text1020,0,1,1
text10201,0,1,1
text10205,0,1,1
text10212,0,1,1
text10214,0,1,1
text10220,0,1,1
text10222,0,1,1
text10224,0,1,1
text1023,1,2,1
text10233,0,1,1
text10234,0,1,1
text10241,0,1,1
text10242,0,1,1
text10243,1,2,1
text10249,0,1,1
text10251,1,2,1
text10257,0,1,1
text10258,0,1,1
text10260,0,1,1
text10262,0,1,1
text10263,0,1,1
text10265,0,1,1
text10266,1,2,1
text10268,0,1,1
text10270,0,1,1
text10274,0,1,1
text1028,0,1,1
text10280,1,2,1
text10281,0,1,1
text10286,0,1,1
text10295,0,1,1
text10302,0,1,1
text10307,0,1,1
text10312,0,1,1
text10316,0,1,1
text10324,0,1,1
text10330,0,1,1
text10342,0,1,1
text10349,0,1,1
text1035,0,1,1
text10358,0,1,1
text10364,0,1,1
text10367,0,1,1
text10368,0,1,1
text10369,0,1,1
text10375,0,1,1
text10381,0,1,1
text10387,0,1,1
text10390,0,1,1
text10391,0,1,1
text10395,0,1,1
text10396,2,3,1
text104,0,1,1
text1040,0,1,1
text10402,0,1,1
text10409,1,2,1
text10414,0,1,1
text10416,0,1,1
text10419,0,1,1
text1042,0,1,1
text1043,0,1,1
text10433,0,1,1
text10435,0,1,1
text10436,0,1,1
text10438,1,2,1
text10442,0,1,1
text10443,0,1,1
text10448,0,1,1
text10453,1,2,1
text10457,0,1,1
text10459,0,1,1
text10461,0,1,1
text10462,0,1,1
text10465,1,2,1
text10477,0,1,1
text10479,0,1,1
text1048,1,2,1
text10489,0,1,1
text10496,0,1,1
text10497,0,1,1
text10498,0,1,1
text10501,0,1,1
text10502,0,1,1
text10503,0,1,1
text10504,0,1,1
text10506,0,1,1
text10507,0,1,1
text10511,0,1,1
text10516,0,1,1
text10524,0,1,1
text10529,0,1,1
text10531,0,1,1
text10533,0,1,1
text10534,1,2,1
text10535,0,1,1
text10536,0,1,1
text10540,0,1,1
text10544,0,1,1
text10546,0,1,1
text10552,1,2,1
text10557,0,1,1
text1056,0,1,1
text10572,0,1,1
text10573,0,1,1
text10574,0,1,1
text10576,0,1,1
text1058,0,1,1
text10584,0,1,1
text10589,0,1,1
text10590,0,1,1
text10592,0,1,1
text10593,0,1,1
text10594,1,2,1
text10599,0,1,1
text1060,0,1,1
text10605,0,1,1
text10609,0,1,1
text10612,0,1,1
text10617,1,2,1
text10618,0,1,1
text10619,0,1,1
text1062,0,1,1
text10622,0,1,1
text10627,0,1,1
text10631,1,2,1
text10632,0,1,1
text10635,0,1,1
text10638,0,1,1
text10640,0,1,1
text10641,0,1,1
text10647,0,1,1
text10648,0,1,1
text1065,1,2,1
text10650,0,1,1
text10654,0,1,1
text10656,1,2,1
text1066,0,1,1
text10661,0,1,1
text10668,0,1,1
text10672,1,2,1
text10673,1,2,1
text10674,0,1,1
text10675,0,1,1
text10679,0,1,1
text10681,1,2,1
text10690,0,1,1
text10692,0,1,1
text10705,0,1,1
text1071,0,1,1
text10710,0,1,1
text10712,0,1,1
text10715,0,1,1
text10716,0,1,1
text10719,0,1,1
text10724,0,1,1
text10736,1,2,1
text10738,0,1,1
text10742,0,1,1
text1075,0,1,1
text10752,0,1,1
text10754,0,1,1
text1076,0,1,1
text10765,0,1,1
text10772,0,1,1
text10773,0,1,1
text10776,0,1,1
text10778,0,1,1
text10779,0,1,1
text10780,0,1,1
text10782,0,1,1
text10783,0,1,1
text10796,0,1,1
text10803,0,1,1
text10804,0,1,1
text10806,0,1,1
text10813,0,1,1
text10814,0,1,1
text10818,0,1,1
text10823,0,1,1
text10831,0,1,1
text10832,0,1,1
text10834,0,1,1
text10839,0,1,1
text10844,0,1,1
text10847,0,1,1
text10868,0,1,1
text10873,0,1,1
text10875,0,1,1
text10877,0,1,1
text10880,0,1,1
text10881,0,1,1
text10884,0,1,1
text10886,0,1,1
text10889,0,1,1
text10890,0,1,1
text10891,0,1,1
text10894,0,1,1
text10896,0,1,1
text10897,0,1,1
text10899,0,1,1
text1090,0,1,1
text10900,0,1,1
text10901,0,1,1
text10904,0,1,1
text10909,1,2,1
text10915,0,1,1
text10921,0,1,1
text10922,0,1,1
text10926,2,3,1
text10927,0,1,1
text10932,1,2,1
text10937,0,1,1
text10940,0,1,1
text10942,0,1,1
text10943,0,1,1
text10948,0,1,1
text10949,0,1,1
text10951,1,2,1
text10953,0,1,1
text10954,0,1,1
text10956,0,1,1
text10957,0,1,1
text10958,0,1,1
text1096,0,1,1
text10960,0,1,1
text10963,0,1,1
text10965,0,1,1
text10966,0,1,1
text10971,0,1,1
text10975,0,1,1
text10978,0,1,1
text10984,0,1,1
text10986,0,1,1
text10992,0,1,1
text10993,0,1,1
text10997,0,1,1
text11002,0,1,1
text11007,1,2,1
text11010,0,1,1
text11014,0,1,1
text11016,0,1,1
text11021,0,1,1
text11022,0,1,1
text11024,0,1,1
text11028,0,1,1
text11029,0,1,1
text11032,0,1,1
text11033,0,1,1
text11034,0,1,1
text11045,0,1,1
text11047,0,1,1
text11048,0,1,1
text11050,1,2,1
text11056,0,1,1
text11059,0,1,1
text11064,1,2,1
text11069,0,1,1
text11071,0,1,1
text11075,0,1,1
text11079,0,1,1
text11083,0,1,1
text11084,0,1,1
text11086,0,1,1
text11087,0,1,1
text11088,0,1,1
text1109,1,2,1
text11104,0,1,1
text11112,0,1,1
text11113,0,1,1
text11115,0,1,1
text11117,0,1,1
text11128,0,1,1
text11129,0,1,1
text11130,0,1,1
text11132,0,1,1
text11134,0,1,1
text11142,0,1,1
text11144,0,1,1
text11145,0,1,1
text11147,0,1,1
text11149,0,1,1
text1115,0,1,1
text11150,0,1,1
text11151,0,1,1
text11156,0,1,1
text11157,0,1,1
text11158,0,1,1
text11159,0,1,1
text1116,0,1,1
text11167,0,1,1
text11168,0,1,1
text11169,0,1,1
text1117,0,1,1
text11172,0,1,1
text11174,0,1,1
text11176,0,1,1
text11178,0,1,1
text11179,0,1,1
text11181,0,1,1
text11183,0,1,1
text11184,0,1,1
text11189,0,1,1
text11190,0,1,1
text11195,0,1,1
text11197,1,2,1
text11198,0,1,1
text11201,0,1,1
text11203,0,1,1
text11207,0,1,1
text11210,0,1,1
text11213,0,1,1
text11220,0,1,1
text11229,0,1,1
text11230,0,1,1
text11234,0,1,1
text11236,0,1,1
text11237,0,1,1
text11238,0,1,1
text11243,0,1,1
text11246,0,1,1
text11249,0,1,1
text11257,0,1,1
text11258,0,1,1
text11259,0,1,1
text1126,0,1,1
text11261,0,1,1
text11265,0,1,1
